name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2025-04-19,84.4,63.7,72.9,81.8,63.7,72.4,49.9,49.4,0,0,0,,0,0,29.3,13,5.2,1007.1,94.8,10,104.1,8.9,6,10,2025-04-19T06:50:11,2025-04-19T17:48:01,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-20,75.3,61.3,69.1,75.3,61.3,69.1,47.2,46,0,0,0,,0,0,30.4,14.1,351.4,1006.6,49.5,9.3,95.5,8.1,6,10,2025-04-20T06:51:05,2025-04-20T17:46:42,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-21,69.2,56.4,62.5,69.2,56.4,62.5,51.9,68.8,0,0,0,rain,0,0,31.8,12.1,190.3,1016,54.7,8.8,103.8,9,7,10,2025-04-21T06:52:00,2025-04-21T17:45:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-22,65.5,57.1,61.2,65.5,57.1,61.2,53.1,74.8,0.039,100,8.33,rain,0,0,21.5,9.3,179.6,1025.3,79.6,8.7,65.8,5.9,3,10,2025-04-22T06:52:54,2025-04-22T17:44:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-23,74,55.5,63,74,55.5,63,54.3,75.3,0,0,0,,0,0,15.2,8.1,192.1,1023.6,17.5,8.1,149.5,12.9,6,10,2025-04-23T06:53:49,2025-04-23T17:42:48,0.84,Clear,Clear conditions throughout the day.,clear-day,"94898099999,YMAV,95874099999,94866099999,95867099999,C7520,95936099999,94895599999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-04-24,79.8,56.7,68.8,79.8,56.7,68.8,53.1,60.8,0.001,100,4.17,rain,0,0,32.9,16.3,6.5,1018,35.8,9.3,138.5,11.9,6,10,2025-04-24T06:54:43,2025-04-24T17:41:32,0.87,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-25,75.7,61.8,66.9,75.7,61.8,66.9,57.5,74.1,0.007,100,4.17,rain,0,0,29.5,11.6,359.9,1014.7,85.3,8.7,62.5,5.3,4,10,2025-04-25T06:55:38,2025-04-25T17:40:17,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-26,66,59.9,62.5,66,59.9,62.5,59.9,91.6,0.238,100,8.33,rain,0,0,17.9,10.1,180,1015.5,99.1,8.9,53.8,4.6,4,10,2025-04-26T06:56:32,2025-04-26T17:39:03,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-27,62.7,53.3,60.3,62.7,53.3,60.3,52.9,76.7,0.007,100,4.17,rain,0,0,21.3,9.2,168,1017.5,90.8,8.4,39.4,3.6,2,10,2025-04-27T06:57:27,2025-04-27T17:37:50,0.98,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-28,65.3,52.3,58.7,65.3,52.3,58.7,52.9,82.1,0,0,0,rain,0,0,17,8.1,190.2,1018,93.9,9,96.7,8.5,7,10,2025-04-28T06:58:21,2025-04-28T17:36:38,0,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-04-29,62.7,55.3,58.6,62.7,55.3,58.6,53.9,85.6,0.205,100,8.33,rain,0,0,28.9,9.4,176.3,1021.6,87.6,8.8,37.1,3.1,2,10,2025-04-29T06:59:15,2025-04-29T17:35:27,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-04-30,64.4,51.9,57.3,64.4,51.9,57.3,47,70,0.249,100,4.17,rain,0,0,25.3,11.9,138.4,1027.3,31.4,9.3,129.7,11.3,6,10,2025-04-30T07:00:09,2025-04-30T17:34:18,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94898099999,95874099999,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-01,65.3,45,55,65.3,45,55,45,71.7,0,0,0,,0,0,17.9,8,150.9,1031.6,15.7,9.3,114,9.9,7,10,2025-05-01T07:01:04,2025-05-01T17:33:09,0.11,Clear,Clear conditions throughout the day.,clear-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-02,69.5,43.7,54.6,69.5,41.2,53.8,44.5,72.7,0,0,0,,0,0,13.2,6.9,13.6,1032.6,26.8,10.2,135.8,11.8,6,10,2025-05-02T07:01:58,2025-05-02T17:32:01,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"94898099999,94860099999,95874099999,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2025-05-03,69.8,44.1,56,69.8,41.5,55.2,39.2,56.4,0,0,0,,0,0,24.2,10.6,17,1032.1,53.5,9.3,131.1,11.2,6,10,2025-05-03T07:02:52,2025-05-03T17:30:55,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-04,72.8,52.9,62.7,72.8,52.9,62.7,41.6,46.9,0,0,0,,0,0,31.3,14.9,3.1,1028.3,94.7,10.1,115.9,9.9,6,10,2025-05-04T07:03:46,2025-05-04T17:29:50,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-05,76.2,59.3,67.4,76.2,59.3,67.4,45.4,45.6,0,0,0,,0,0,34,15.5,356.4,1021.8,52.6,9.3,140.4,12.3,7,10,2025-05-05T07:04:39,2025-05-05T17:28:46,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-06,79,64,70.5,79,64,70.5,46.1,42.4,0,0,0,,0,0,33.1,16.8,348,1015.2,28.1,9.6,131.4,11.4,6,10,2025-05-06T07:05:33,2025-05-06T17:27:44,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-07,67.5,52.6,61.8,67.5,52.6,61.8,48.5,62.2,0.002,100,4.17,rain,0,0,35.1,11.2,293.7,1016.5,45.5,8.1,92.3,8,4,10,2025-05-07T07:06:26,2025-05-07T17:26:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"94860099999,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2025-05-08,60.9,48.4,54.8,60.9,45.9,54.3,41.8,62.1,0.047,100,4.17,rain,0,0,24.6,8.4,246.9,1028.7,69.4,9.3,111.7,9.7,6,10,2025-05-08T07:07:20,2025-05-08T17:25:43,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-09,63.5,46.9,54.3,63.5,46.9,54.3,45.4,73,0,0,0,,0,0,11.4,5.4,308.3,1031.9,34,9.4,106.3,9.1,5,10,2025-05-09T07:08:13,2025-05-09T17:24:44,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-10,65.8,44.1,53.8,65.8,41.8,53.3,47.2,79.9,0,0,0,,0,0,9.2,5.5,16.9,1030.2,9.9,9.3,123.1,10.6,6,10,2025-05-10T07:09:06,2025-05-10T17:23:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-11,73.3,46,58.9,73.3,42.9,58.2,44.5,62.8,0,0,0,,0,0,22.6,9.6,8.2,1026.8,41.7,9.2,119.9,10.4,6,10,2025-05-11T07:09:58,2025-05-11T17:22:51,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-12,67.6,48.6,57.3,67.6,48.4,57.2,47.4,71.9,0,0,0,,0,0,16.8,6.4,95.5,1026.2,12.9,9.3,119.2,10.3,5,10,2025-05-12T07:10:50,2025-05-12T17:21:57,0.48,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-13,71.7,45.1,55.9,71.7,43.3,55.4,46.9,74.4,0,0,0,,0,0,11.4,5.4,33.1,1024.5,24.8,8.7,34.1,3,4,10,2025-05-13T07:11:42,2025-05-13T17:21:04,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,94895599999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-05-14,65.9,48.4,55.8,65.9,45.6,55.4,47.8,75.7,0,0,0,rain,0,0,17.4,7.4,3.9,1021.8,18.9,9,120,10.3,5,10,2025-05-14T07:12:34,2025-05-14T17:20:12,0.55,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-15,63.4,48.5,54.1,63.4,46.6,53.8,48,81.6,0,0,0,rain,0,0,12.3,5.9,54.1,1023.1,65,9.3,104,9,5,10,2025-05-15T07:13:25,2025-05-15T17:19:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-16,63.4,43.1,53.8,63.4,39.9,52.9,45,74,0,0,0,,0,0,14.5,6.2,6.8,1019.5,55.8,9.3,86.8,7.5,5,10,2025-05-16T07:14:16,2025-05-16T17:18:34,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-17,56.8,48.1,52.7,56.8,48.1,52.7,48.6,86.4,0.213,100,12.5,rain,0,0,25.1,8.6,200.7,1020.6,87.8,7.1,45.8,4,3,10,2025-05-17T07:15:07,2025-05-17T17:17:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-18,57,41.7,49,57,41,48.4,36.9,66.2,0.084,100,4.17,rain,0,0,28.6,10.7,156.7,1029.6,32.9,10,90.8,7.8,6,10,2025-05-18T07:15:57,2025-05-18T17:17:02,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-19,57.5,32.5,45.5,57.5,32.5,45.4,37,74.7,0,0,0,,0,0,17.9,7.1,199,1032.8,4.4,10.9,117.5,10.3,5,10,2025-05-19T07:16:46,2025-05-19T17:16:18,0.72,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-20,63.7,36.7,47.2,63.7,31.3,45.6,36.3,70.4,0,0,0,,0,0,17.2,8.4,20.1,1030.9,0.5,10.5,119,10.3,5,10,2025-05-20T07:17:35,2025-05-20T17:15:36,0.75,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2025-05-21,57.9,37,46.9,57.9,32.7,46,38.6,74.9,0,0,0,,0,0,12.5,5.6,63,1028.6,18.5,9.2,24.4,1.9,3,10,2025-05-21T07:18:24,2025-05-21T17:14:55,0.79,Clear,Clear conditions throughout the day.,clear-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-22,61.7,41.3,51.3,61.7,38.7,51.2,47.1,86.3,0,0,0,,0,0,20.1,7.3,191.2,1023.9,76.6,9.3,100.1,8.7,5,10,2025-05-22T07:19:12,2025-05-22T17:14:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2025-05-23,61.7,49.3,56.3,61.7,49.3,56.3,55,95.4,0.007,100,12.5,rain,0,0,16.3,7.5,4.2,1013.6,84.9,6.3,43.8,3.7,2,10,2025-05-23T07:19:59,2025-05-23T17:13:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94860099999,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2025-05-24,65.2,56.4,60.1,65.2,56.4,60.1,46.6,63.7,0.049,100,8.33,rain,0,0,32.9,15.3,349.2,1008.9,57.2,9.9,95.8,8.2,5,10,2025-05-24T07:20:46,2025-05-24T17:13:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-25,64.8,51.7,58.8,64.8,51.7,58.8,40.2,50.3,0.007,100,4.17,rain,0,0,35.8,14.9,355.4,1012.3,14.4,10.9,98.5,8.5,5,10,2025-05-25T07:21:32,2025-05-25T17:12:30,0.93,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-26,67.9,55.2,61.8,67.9,55.2,61.8,37.7,41.3,0,0,0,rain,0,0,42.1,16,353.1,1004.3,25,11.1,98.7,8.5,5,10,2025-05-26T07:22:17,2025-05-26T17:11:58,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-27,57,49.1,53.2,57,45.5,52.6,43.8,71.1,0.118,100,8.33,rain,0,0,31.1,14.3,304.5,1009.4,54,8.5,49.2,4.2,3,10,2025-05-27T07:23:02,2025-05-27T17:11:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94860099999,94898099999,95874099999,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2025-05-28,57.2,52.8,54.7,57.2,52.8,54.7,49.2,82.3,0.013,100,12.5,rain,0,0,31.1,10.6,227.1,1021.7,93.7,7.9,44.9,3.9,3,10,2025-05-28T07:23:46,2025-05-28T17:10:59,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-29,60.1,50.5,55.1,60.1,50.5,55.1,50.3,84.3,0.043,100,8.33,rain,0,0,21.5,6.8,216.6,1024.5,81.9,7.9,50.6,4.4,2,10,2025-05-29T07:24:29,2025-05-29T17:10:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-30,59,51.1,55.1,59,51.1,55.1,47.3,75.5,0,0,0,,0,0,17,6.1,230.2,1027.9,91.2,9.2,51.1,4.5,2,10,2025-05-30T07:25:11,2025-05-30T17:10:06,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-05-31,59.5,40.4,53.9,59.5,40.4,53.9,47.4,79.5,0,0,0,,0,0,10.5,5.7,196.2,1028.4,48,9.8,106.3,9.2,6,10,2025-05-31T07:25:52,2025-05-31T17:09:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-01,64.3,42.4,52.8,64.3,38.4,51.5,41.6,69.2,0.007,100,4.17,rain,0,0,28.9,14.5,4.1,1023.2,66.5,9.6,97.5,8.4,5,10,2025-06-01T07:26:32,2025-06-01T17:09:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-02,66.5,49,56.7,66.5,47,56.5,41.6,57.9,0,0,0,,0,0,23.5,12.8,352.5,1016.1,91.8,9.2,87.1,7.6,4,10,2025-06-02T07:27:12,2025-06-02T17:09:01,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-03,55.4,47.2,52.2,55.4,46.6,51.9,44.3,75.1,0.151,100,12.5,rain,0,0,31.8,14.7,194.1,1015.7,68.8,8.3,45.9,3.8,3,10,2025-06-03T07:27:50,2025-06-03T17:08:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-06-04,55.8,43.5,49.8,55.8,43.5,49.1,40.2,70.7,0.008,100,4.17,rain,0,0,28.6,10.4,168.3,1024.3,55.9,9.3,74.3,6.4,5,10,2025-06-04T07:28:27,2025-06-04T17:08:27,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-05,59.1,40.8,49.8,59.1,38,49.5,39.1,70.1,0,0,0,,0,0,23.7,9,19.4,1023.8,56.6,10.2,102.2,8.7,5,10,2025-06-05T07:29:03,2025-06-05T17:08:12,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-06,58.1,50,53.8,58.1,50,53.8,35.4,50.6,0,0,0,rain,0,0,38.3,17,359.8,1013,91.1,9.5,22,1.7,1,10,2025-06-06T07:29:39,2025-06-06T17:07:59,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-07,57.2,48.9,52.1,57.2,46.2,51.6,43.7,73.7,0.04,100,12.5,rain,0,0,34,11.1,351.3,1002.9,82.2,9.2,43.6,3.8,4,10,2025-06-07T07:30:12,2025-06-07T17:07:48,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-08,51.8,46.4,48.7,51.8,41.7,46.9,45.9,90.5,0.579,100,8.33,rain,0,0,20.4,9.7,248.5,1002.1,90.4,7.7,16.6,1.5,1,10,2025-06-08T07:30:45,2025-06-08T17:07:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-06-09,57,48.1,52.5,57,44.5,52.2,50.1,91.9,0.286,100,12.5,rain,0,0,22.6,8,210.7,1008.4,84.2,7.3,54.1,4.6,4,10,2025-06-09T07:31:17,2025-06-09T17:07:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YMAV,94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,C7520,94895599999,YMML,94865099999,94864099999,94854099999,94870099999"
melbourne,2025-06-10,57.7,47.6,51.6,57.7,45.5,51.3,46.9,84.9,0.1,100,4.17,rain,0,0,19.2,8.8,229.3,1012.4,55.8,9.5,80.2,7,5,10,2025-06-10T07:31:47,2025-06-10T17:07:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94860099999,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2025-06-11,57.2,40.7,48.7,57.2,40.7,48.2,44.1,85.1,0.004,100,4.17,rain,0,0,11.4,6.8,354,1015.2,32.9,9.3,76.2,6.5,6,10,2025-06-11T07:32:16,2025-06-11T17:07:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2025-06-12,57.3,40.7,46.9,57.3,35.6,45,41.9,84.2,0,0,0,,0,0,12.8,12.1,13.3,1020.4,37.7,8.5,36.4,3.3,4,10,2025-06-12T07:32:43,2025-06-12T17:07:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-06-13,56.7,37.7,45.3,56.7,33.6,44.3,39.2,81.2,0,0,0,,0,0,10.5,5.4,33.4,1025.3,6.4,9.3,88,7.5,5,10,2025-06-13T07:33:10,2025-06-13T17:07:18,0.56,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-14,52.7,38.7,46.3,52.7,34.6,44.2,39.7,79,0.007,100,4.17,rain,0,0,30.9,18,1.9,1021.3,64.4,8.4,66.8,5.7,4,10,2025-06-14T07:33:35,2025-06-14T17:07:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-15,55.4,44.5,51.2,55.4,44.5,50.9,42.3,71.6,0,0,0,,0,0,27.5,12.9,357.9,1019.7,86.8,9.7,54.7,4.6,5,10,2025-06-15T07:33:58,2025-06-15T17:07:22,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-16,56.2,49.2,52.1,56.2,45.2,51.6,43.4,72.3,0.002,100,4.17,rain,0,0,44.1,18.6,356.9,1018.4,80.5,10.1,58.9,5.1,4,10,2025-06-16T07:34:20,2025-06-16T17:07:26,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-17,54.6,48.1,51,54.6,42.3,49.5,41.1,69.2,0.102,100,8.33,rain,0,0,33.6,14.6,310.6,1020,56.9,9.7,79.4,7,4,10,2025-06-17T07:34:40,2025-06-17T17:07:32,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-06-18,53.7,41.7,48.5,53.7,41.7,47.5,38.8,69.7,0.006,100,4.17,rain,0,0,13.4,7.9,323.4,1026.4,80.8,9.8,39.1,3.3,2,10,2025-06-18T07:34:59,2025-06-18T17:07:40,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-19,54,44.1,48.3,54,41,45.9,38.4,68.7,0,0,0,,0,0,25.3,13.7,354.8,1026.4,71.8,10,52.3,4.5,3,10,2025-06-19T07:35:17,2025-06-19T17:07:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-20,62.6,41.6,50.2,62.6,37.9,48.5,40.5,70.3,0,0,0,,0,0,17.4,7.3,18.1,1028.4,44.7,10.2,85.8,7.3,4,10,2025-06-20T07:35:32,2025-06-20T17:08:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-21,54.6,39.9,47.5,54.6,38.4,45.2,40.2,76.5,0,0,0,,0,0,22.8,12.8,358,1029.5,62.6,9.7,88,7.6,4,10,2025-06-21T07:35:47,2025-06-21T17:08:13,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-22,60.1,37.9,50.3,60.1,30.9,48.5,37.4,62.7,0.001,100,4.17,rain,0,0,32.7,15.5,3.8,1024.7,33.1,10,93.8,8.1,6,10,2025-06-22T07:35:59,2025-06-22T17:08:27,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2025-06-23,65.3,53.3,59.7,65.3,53.3,59.7,47.6,64.7,0.014,100,4.17,rain,0,0,45.4,18.3,359.7,1010.8,29.4,11.8,88.7,7.6,5,10,2025-06-23T07:36:10,2025-06-23T17:08:43,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-24,59.2,50.9,54.7,59.2,50.9,54.7,43,65,0.138,100,8.33,rain,0,0,48.8,19.5,349.6,998.5,68.9,10.5,49.2,4.3,2,10,2025-06-24T07:36:19,2025-06-24T17:09:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2025-06-25,49.9,45,47.4,47.3,40.8,43.8,40.1,75.8,0.087,100,16.67,rain,0,0,41.6,13.9,273.9,1008.9,69.1,8.7,49.6,4.3,4,10,2025-06-25T07:36:27,2025-06-25T17:09:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
